,ap1,ap2,ap3a,ap3b,ap3c,ap4,ap5a,ap5b,ap5c,ap5d,ap5e,ap5f,ap5g,ap5h,ap6,ap7a,ap7b,ap7c,ap7d,ap8a,ap8b,ap8c,ap8d,ap8e,ap8f,ap8g,ap9,ap10,ap11,ap12,ap13,ap14,ap15a,ap15b,ap15c,ap16,ap17,ap18,ap19,ap20,ap21,ap22,ap23,ap24,ap25,ap26a,ap26b,ap26c,ap26d,ap26e,ap26f,ap26g,ap26h,ap27,ap28,ap29,ap30a,ap30b,ap30c,ap30d,ap30e,ap30f,ap30g,ap30h,ap31a,ap31b,ap31c,ap32a,ap32b,ap32c,ap33a,ap33b,ap33c,ap33d,ap33e,ap33f,ap33g,ap34a,ap34b,ap35a,ap35b,ap35c,ap35d,ap35e,ap35f,ap35g,ap35h,ap35i,ap35j,ap36,ap37a,ap37b,ap37c,ap37d,ap37e,ap37f,ap37g,ap37h,ap38,ap39,ap40,ap41,ap42,ap43,ap44a,ap44b,ap44c,ap44d,ap44e,ap44f,ap45a,ap45b,ap45c,ap45d,ap45e,ap45f,ap45g,ap45h,ap45i,ap46a,ap46b,ap46c,ap47,ap48a,ap48b,ap48c,ap49,cod_provincia,sector,ambito,ldesemp,mdesemp,isocioa,autoconlengua,autoconmatematica,ICSE,iclima
ap31c,0.028111168094327676,0.022019686208153748,0.029307155763915488,0.03421081001594803,0.03326553577976395,0.05818990035273259,0.01944809298770193,0.005507367516137291,0.0625441325382216,0.02331286426737009,0.013403493139767938,0.012589481418941135,0.017631482843322867,0.04068729387422356,0.020135991841396077,0.0362571377074194,0.0664153615067045,0.03225826019047786,0.09379209268298473,0.02763159587590186,0.06109391973530073,0.023104250011284463,0.032996149760509914,0.08543760837445263,0.07788381285508265,0.10421577971043625,0.04065555575533926,0.06525091575181283,0.05163867313297011,0.03734742565273251,0.03563184885871364,0.03839637684493486,0.05237666530909335,0.06139084880438014,0.05479639656448569,0.09546321939390458,0.03941015453423808,0.045646936806336774,0.05909306192108711,0.0371401540292924,0.01571021391879195,0.1115639339864508,0.08797791208493207,0.057210869251502,0.11574296849528591,0.03401908378546769,0.042665092898069606,0.048982743272693134,0.04292261682448704,0.12655729680402153,0.15914577785593748,0.05469219493595584,0.07321430738753695,0.03039564612962314,0.30801381632925395,0.06641303394454924,0.048198261298316974,0.03961201417384191,0.04386870740108507,0.10570112363203957,0.18269459518296924,0.05217398856841485,0.1054177155811179,0.2553645362709333,0.34671341053885657,0.3246574690283827,1.0,0.05689446440117268,0.05577464307589448,0.1314167732955109,0.09518961141856423,0.02869233987325478,0.05955150795233225,0.03915105319761777,0.057435546959260626,0.052410731804645005,0.08139726221086434,0.22080294465913677,0.10091757383365267,0.036470675410561065,0.0316125170494354,0.04968486756246703,0.04849514773145445,0.046726375486413174,0.045310191029925034,0.058075952012005154,0.04417999631009792,0.046437851329098896,0.046501293315634455,0.054187967507216356,0.06603926672332158,0.07226288612313131,0.01475865400662272,0.04142775391407456,0.02312594968106913,0.03735713424144363,0.023097596759588165,0.01352119533201998,0.043344261823434725,0.06988629906038259,0.03337694311506801,0.025657557442859247,0.0721948624434589,0.03392198873821032,0.023810735356830138,0.04343435798005637,0.07346715911864263,0.026880458584032176,0.07722614709904585,0.044812582556606716,0.04389164531523046,0.010073029079590116,0.05739768047474958,0.04772809001534167,0.057558833310517775,0.06482881365883128,0.0348066613366781,0.018362588070120447,0.029251931174707584,0.032089374789310725,0.021271516125858935,0.057352357322500123,0.04437951091486565,0.05669055344516679,0.18244297130839182,0.03628332431011549,0.024648778694601147,0.07787704814146437,0.14226836421906014,0.08385799249613077,0.035299020136104184,0.07184926440779878,0.08100221678887652,0.03698134102933956,0.3047270794175919,0.08052728296647113,0.054688486687485056
ap32a,0.03630320409645046,0.08419992940349963,0.038356799756298604,0.03909719490910871,0.03468822269449901,0.04637707592466101,0.012637366972021558,0.004974474007817334,0.05095595728307779,0.025193906805448092,0.032108861996035964,0.02367078952418301,0.028269454467515498,0.07392386295916153,0.04166852737568018,0.03703630489865517,0.05094124963466576,0.02921167993784909,0.06900231323128309,0.02784907369685982,0.0706860123138318,0.03936930989182396,0.03693429384163907,0.04815782811788555,0.04765143641485782,0.0797485842698906,0.12597113087835782,0.07970532898418668,0.07256858363934829,0.06948513208845632,0.06123988242693251,0.051661107817050786,0.0375917775129651,0.057421582886353954,0.032797385928547994,0.057603849965380455,0.038064278270314396,0.0592206733753754,0.05418505096013446,0.06277792667635995,0.04824032882371838,0.1015836093551134,0.038490038554581524,0.039165488387214835,0.011449533465668462,0.03075067065066265,0.09274704062758764,0.10520751997768167,0.08461820596472491,0.21665379524461187,0.06857463365746325,0.021431420883077403,0.09419808049233806,0.059548280309216155,0.10688063196003357,0.06465974816475646,0.2839296509469389,0.22258413426177234,0.13727327409771464,0.16199646840231435,0.12303616669753867,0.06783212223738311,0.13428560882978688,0.0649901837387187,0.06412642867378947,0.05608108009584833,0.05689446440117268,1.0,0.48321956785326536,0.31150887512613396,0.04333382806735814,0.04802888904965016,0.03060559038792805,0.03725153002850857,0.027684424080211028,0.0840052519724093,0.02685325870687274,0.07846937014142313,0.045870271282848527,0.05509621820823453,0.05179979875276158,0.04982453158104007,0.048552525737124055,0.052968003806371136,0.05162541829343136,0.05176732083142253,0.048760845376420545,0.05083699492598993,0.048375630723644036,0.07247340201216029,0.032761432620342486,0.016022737619063043,0.019739427702092367,0.043023062531362136,0.005537719823171979,0.01722499006917111,0.02074823766798288,0.012396095983797161,0.023814386239712874,0.022952123477960013,0.03290773444449356,0.07506574339214667,0.08992828794696978,0.05289766877940145,0.05842823578864872,0.05410952374762269,0.060282699049045145,0.06255907399892105,0.061789083637738926,0.05591067759431754,0.07148834570706518,0.02184373539101302,0.045550955322717405,0.24986904099774665,0.033707414355942565,0.008989161498767773,0.10298706571129873,0.08365258612410567,0.11490168011799078,0.045685865440947056,0.019169752122034905,0.047663386209109336,0.07994373046785015,0.24113326805726185,0.0509235117657467,0.09416954249225722,0.013098301863609274,0.04054161438377659,0.0664636718315725,0.03478356355085477,0.13202005031136438,0.06052074695729176,0.09366068129641669,0.3971788300854749,0.061501131328538905,0.040389435335323645,0.04902868559653669
ap32b,0.04081218493986964,0.1175605835974069,0.03527963166516197,0.033394420404332846,0.028686258249913617,0.03928444239216324,0.014315647037932432,0.003936367878513563,0.042865724463046,0.020963721997702352,0.031681149268345817,0.025798724542575122,0.03470412667626363,0.07082706304009087,0.032808927351890595,0.02602890391523374,0.034677029556539306,0.023793846725609184,0.05629637674754574,0.021936825791564328,0.06360549853791811,0.035824807351947305,0.033949336024757255,0.03528960417504682,0.0414525946842384,0.06119100754073367,0.10159910655337015,0.064444463154869,0.05710253631169085,0.06112428995054119,0.05740423184442769,0.05322644507835573,0.03305376859069643,0.05347915038138135,0.03057216977206513,0.04992531542520583,0.0379565726673052,0.054963883064688406,0.04437600177416434,0.057936961934102964,0.05947684207997624,0.18064968896445874,0.06214337412069978,0.04126190660693526,0.012196380802906954,0.03284167035447491,0.08340580794843046,0.10353675050845101,0.0812144877682508,0.21487568748658512,0.041998686960617926,0.02453760163189584,0.08697236573409314,0.054455939787636055,0.12171148207326299,0.06533360755423348,0.21319280154688686,0.1862941095179647,0.11880768557873453,0.13845377874968348,0.13932457871657167,0.06298283697127095,0.1310724567531,0.0661176868212676,0.0560679714831706,0.1319415716157009,0.05577464307589448,0.48321956785326536,1.0,0.29918059830273075,0.04003212196554306,0.04659445613758414,0.02567187562601809,0.0305948033350437,0.02523604339676241,0.08318423414487214,0.018446998748756657,0.07850114477384705,0.04543050720414396,0.04599645834921253,0.048126143753134905,0.04498228165371786,0.04393841329211217,0.04933453060069943,0.04993806082202329,0.0454994160238872,0.04355116431494502,0.04830345958544998,0.04267713970657769,0.06352290664157458,0.03035165010654538,0.010965403270460708,0.02147780166578838,0.028034381089438846,0.008561695721576204,0.016449958111478667,0.02245581555994518,0.011884226370953583,0.019320761675338083,0.01707095126405349,0.026288972157439215,0.0706134090164648,0.08546503564247347,0.05196931733279554,0.054026872357831955,0.05394535688251749,0.06205761038209009,0.05165756345915729,0.05914118130024594,0.05551980660158703,0.04699903756769713,0.04396126523737399,0.035864278157138704,0.21748099747570265,0.02250890177873669,0.0144234824984407,0.07700689112938426,0.07660692792184952,0.112515667156442,0.04262854776866905,0.01510197556412822,0.048620996215405554,0.08291107114477143,0.1930038215976862,0.053738933497294104,0.08462831584988183,0.0,0.04238929441922877,0.037673456274286844,0.018636723589898853,0.11188363132784528,0.060301312019327244,0.07228270375227404,0.4139340790733907,0.06667138030478774,0.02904450190500459,0.04466920291869792
ap32c,0.035134720370004334,0.12578662168417418,0.02189578109712877,0.017998568885127332,0.017526427836619046,0.05182585944216082,0.0149760276810307,0.016967392994135053,0.07224083958785503,0.008651251456220576,0.044147364319787115,0.03630650938351503,0.04686999522558101,0.04446090787684762,0.03336218484365596,0.032758371230301064,0.04900423275334058,0.0413358541672025,0.0886722344494521,0.038779748633444716,0.06732209961912568,0.025395698286067327,0.039443815882598085,0.09187438090437061,0.07433210282993304,0.09771014692568052,0.05132461138386856,0.06197416624889578,0.05240946221545731,0.03166762455109407,0.043427782082303676,0.03271291944546883,0.06252520238970138,0.08392363180446316,0.04723457681030839,0.05235917156920694,0.03906961998153777,0.02933638473077855,0.05848176460214829,0.0455273713805013,0.019204324470793354,0.021621826805554207,0.05897641000886203,0.06650385441112944,0.014956797236769046,0.02632749935470057,0.03426816305369703,0.018757271033058933,0.037515184347824894,0.0369230646820885,0.030898317992579315,0.032306959056406945,0.018938297032146643,0.03333529819369868,0.25164561939577224,0.054844038510573595,0.13888107249368023,0.14902161431028477,0.06784176530075015,0.06801981255301975,0.137802999483848,0.05757203362340855,0.10163328546546574,0.04917600442057726,0.057751100089012734,0.03904868851085686,0.1314167732955109,0.31150887512613396,0.29918059830273075,1.0,0.07678660655313813,0.035138202708007764,0.06783534773369818,0.058477869261978045,0.046622821928338685,0.05726993853993846,0.03666244548749495,0.15678018001864258,0.07282343051320643,0.0423192129805095,0.04362759704254097,0.04859608625833601,0.046060818912587814,0.04037400036418396,0.044289668076198725,0.049983458180621665,0.03979833469981393,0.03971304060070167,0.038462416342728595,0.01027629317673737,0.005215390875962831,0.057188925017920354,0.08285232872340977,0.12193729751729193,0.0552688764538846,0.02855983796149739,0.07458622847406385,0.025252946857041478,0.02305418928149606,0.04241203524022988,0.041114392464696774,0.04406964989428619,0.10030523614504717,0.025712816763569308,0.029677378412956684,0.036358637666406506,0.06880897851615606,0.03706208798384152,0.06756548175572452,0.036872449983295065,0.04129537516879371,0.07254371763588159,0.048142876369321554,0.2505139968416006,0.06621396270704098,0.03922783926083668,0.09124035804757223,0.07741192680640971,0.022650043040819016,0.0392313083679544,0.015814759972554958,0.05207359608030194,0.04066137578004712,0.13291066559057196,0.0657460629667525,0.04261033143319402,0.07657378441454746,0.07339677433776252,0.13431853086803758,0.08176504882815364,0.03642176482768216,0.07136951365288612,0.07013696102463854,0.23918226963651837,0.03762527950527734,0.08064815818113552,0.0464203434392195
ap33a,0.02883318188829496,0.03647329935478612,0.0314243295900562,0.02600110179272057,0.020303498803565342,0.04940078451277347,0.0015960830235555844,0.013819185573870133,0.02586020049200943,0.02262495359089058,0.009741407941559812,0.013654193633306501,0.012983912559885591,0.024042121902190107,0.033886870771861734,0.007471168166811611,0.0023942321540342975,0.023838945849388556,0.02125774318641303,0.025890179356974873,0.005558320100130223,0.01820145244806969,0.019107922727231136,0.014623845386171777,0.018587129003435485,0.006394193462407949,0.05288250873117403,0.06667856776628753,0.062342157895442084,0.015522478093024207,0.0028315983086450074,0.04028199628543194,0.06517872187444018,0.05621782144555559,0.03976900272082877,0.04694851495863523,0.019299752100389672,0.04557298023478107,0.03716947101856525,0.03914420894170147,0.023213847886306264,0.011539621726361759,0.03518379281815645,0.043612550898733435,0.0035184541954038193,0.006277827040040741,0.01462187035966007,0.024438647912523224,0.03394929336873983,0.03753462603580803,0.012564995343239465,0.01397889858412955,0.011318194084157575,0.03471065738913793,0.16547056474990982,0.10276319879636304,0.04839880264818716,0.03760845572612092,0.030464772343885768,0.03502200188083937,0.08820907162130498,0.09301728836320063,0.07257888817390121,0.04962122045821131,0.057806876806823865,0.05363898718296623,0.09518961141856423,0.04333382806735814,0.04003212196554306,0.07678660655313813,1.0,0.1476528869154611,0.2075120402057522,0.17110764513695254,0.22350639303615683,0.136151413136472,0.15248067771779747,0.18145073085222066,0.06022842359317033,0.02947143369757918,0.029844642752405236,0.07783382799086673,0.0730727017915287,0.07065507193293682,0.07304975507296044,0.08825491036320116,0.05395336222928744,0.05857789025858791,0.06117971286881056,0.07917491727540252,0.00956007377220221,0.018708207438608737,0.0213233499647088,0.003986158448114029,0.008216494097405666,0.003962851515341981,0.027769851416028016,0.013830473413917455,0.08980108558863369,0.11327403594401274,0.12215960088168885,0.10678269158607846,0.09908104910278238,0.07098428554303211,0.04257297981362109,0.04599803815572447,0.11067745240120146,0.055291585545600506,0.09933360453763379,0.05042244034403901,0.05999717604976757,0.01965597036958845,0.005169231415869647,0.012716666865311418,0.032885403773508265,0.027654207900702103,0.01816324253880199,0.0,0.033527238314222586,0.0053707421719007865,0.012819881391732684,0.0774962406488409,0.02427607013458968,0.04148444627375353,0.047005724701861956,0.03063526773638829,0.013087091916871702,0.058294857128277096,0.04465093416083283,0.04770086134331592,0.07674351038712696,0.055030907019760635,0.05916483067168077,0.021578775190164285,0.05263430104662413,0.05327772043335216,0.074800926811612
ap33b,0.038514237577903676,0.0721024761768261,0.042763487194884015,0.04089183599389779,0.0378497892145074,0.036787149528746475,0.008559505796521916,0.003554329219807746,0.01341304626050443,0.0,0.015664985187813618,0.010695536096215852,0.016508394443753627,0.05024246092862512,0.028740207002053545,0.043056459826038146,0.03803651247819954,0.05548282508068746,0.04408024929692604,0.05334876416828543,0.06870488816612523,0.04067394140504913,0.04762321136661534,0.03606589276703237,0.03902555090079503,0.059711693950494034,0.053180112915418604,0.04958080940416536,0.04285095136925539,0.022869178232412767,0.03376596762974515,0.035061023167859036,0.026923069943158975,0.03843300500554181,0.028385543454951437,0.009586606423360358,0.02569790152757386,0.03982750192365788,0.04979328302035724,0.04528556750698172,0.04376387994034905,0.0266496490287595,0.044102974420100825,0.056508836001544174,0.027948275891457517,0.01291344744791832,0.038335735021906736,0.026243275308259196,0.0,0.02774831518929393,0.01719078549053391,0.0,0.029592961227872288,0.06463422063053713,0.07099626181801016,0.07620238067833128,0.04433457088583722,0.033790125065421076,0.02894598023965286,0.049581540400965046,0.04560466093852384,0.05695157849339864,0.03563245853305971,0.03826612770423231,0.042363812307011396,0.036021017639894064,0.02869233987325478,0.04802888904965016,0.04659445613758414,0.035138202708007764,0.1476528869154611,1.0,0.15639584442034588,0.14159912696372678,0.13594417645658233,0.1519221967405482,0.10375186172236586,0.08115559666087628,0.028447072323421016,0.04677381738547855,0.03905576095107091,0.046205109670504126,0.04398260174868249,0.04994352524192381,0.0511529183617058,0.05282227419859985,0.040835388001918334,0.04547379411743317,0.043330926735801474,0.02073446366487626,0.03792147769228643,0.00510117907352901,0.016024449939443092,0.005404796147556613,0.02179265934999405,0.01796660517957843,0.0326403375143876,0.009289056901309153,0.07936032410604398,0.07369183102703529,0.09398385540531917,0.07904098621687805,0.04537040439859128,0.01858282045162669,0.059413391210182735,0.0505405088511859,0.09561532022493785,0.07562810190810339,0.07908931047947175,0.05812349669489966,0.052937568151434036,0.00375459554344088,0.06538426225851438,0.012433948477674294,0.056833244151863894,0.006798881053370806,0.03611339429641984,0.012041575656989266,0.006695693217815821,0.04894127511746352,0.044340539544509734,0.24786206359189286,0.04922008260167877,0.05361764041203918,0.048528173418218565,0.05953179720980989,0.0,0.07512032942503881,0.06330523140219599,0.008188747971758194,0.04051456693040682,0.038323423283829365,0.049933587657209656,0.029586390935157268,0.03235580466230503,0.020050166893431667,0.04248472216685939
ap33c,0.01551728226568973,0.024170605399373855,0.02038316641241649,0.0238227523285628,0.018570661226152956,0.02881367042126521,0.0014890531186398152,0.007453857132031602,0.03698712264162302,0.017589874310625454,0.009341126365811076,0.012486095023976518,0.010476667008201445,0.014545072892820135,0.017758463802064424,0.025597660129356457,0.010313538922055337,0.026401434530448794,0.0,0.026901041019529125,0.00944018815477083,0.017855741539611808,0.01766245932822158,0.0,0.004769194178511974,0.009861136366151182,0.024380545075143128,0.02862599859874297,0.023358824103977573,0.01609024900615354,0.0009425686660561425,0.023225813533870536,0.05367140033838231,0.03931428215109431,0.03687729876692648,0.04820201332193267,0.024898580681213398,0.03051312928035036,0.03207720718528283,0.023890264234955008,0.013975982368471846,0.009776446278732497,0.03700466206455712,0.03523694975639307,0.011715616826333212,0.0,0.01700008856151326,0.02608374905055504,0.026198459585912028,0.035323597996051635,0.005022308329553987,0.016142951718253792,0.018920131100859047,0.02454436277188269,0.10652953005800996,0.08072330599950558,0.023576579828180122,0.0311765910209373,0.03090259770927796,0.02756107042767354,0.04973764423022066,0.07899491435837765,0.06218042496057157,0.03378111508892867,0.03392102005071953,0.030781625193897842,0.05955150795233225,0.03060559038792805,0.02567187562601809,0.06783534773369818,0.2075120402057522,0.15639584442034588,1.0,0.23239856152491783,0.17751503275052366,0.12337747977064162,0.151816180958865,0.12228183709064437,0.049205402743225164,0.017278423635947046,0.012748837213492285,0.0372566973599283,0.036752908533313616,0.03237916769305159,0.031821696756791674,0.059369325702500135,0.020812525477404017,0.02167669099486505,0.030707461839689854,0.05875395617522221,0.00960495654887507,0.017569795465854805,0.02547234414303811,0.022089948678995504,0.029517819778921543,0.0054658518959485635,0.025287807003048748,0.01435030873035292,0.08947886437921763,0.11462142799609208,0.11630703731084394,0.07875179077299597,0.07468614819987716,0.03680410595949872,0.03459649428229088,0.036139251196682376,0.08609400650156732,0.04797031806818808,0.08433773508832051,0.03837118052856886,0.03984581725517496,0.008467128816139806,0.013266396418967158,0.0023934374299592327,0.04401219565804355,0.03609271475884662,0.04749309126663955,0.015030790255422739,0.012067501472914745,0.007520140860643652,0.01800953921942846,0.07204666198627217,0.02485540201912838,0.023750345928525114,0.03944560993745443,0.023412730230828505,0.019729601645535853,0.1034414427864839,0.012049293627290925,0.03739572845213878,0.0557051649264249,0.04361601556536239,0.0178369005974547,0.021027480848376745,0.032515483947207845,0.040461790354951295,0.03932398308489298
ap33d,0.016649997363208963,0.05261152760133979,0.03056942135199821,0.03975742720933222,0.03309274178198532,0.02195071890907702,0.0,0.003921454846937333,0.025076057650537064,0.012274859630993527,0.0,0.003389513028378512,0.008316516951574902,0.024068594680157998,0.011571347837372303,0.02336692571069201,0.008427673702564467,0.02908707072565272,0.002509478443409289,0.02766396544322221,0.013923067901416222,0.021470980284259002,0.02648374697123097,0.0026864812148033545,0.011656159443439838,0.019840183632391692,0.03217269451022306,0.026215897716789734,0.01921721255403518,0.003635310320314526,0.011137785413594593,0.026455450143397844,0.04600731569815956,0.032392114778520074,0.02550006177720814,0.026045227516448725,0.009242653158140149,0.02074613062196611,0.03421464670947946,0.025529331729200255,0.022787002972457032,0.008696186862289908,0.023717938535816885,0.03961123374029228,0.019362573472970625,0.023789574784994875,0.0,0.005949634539921439,0.02514960152308973,0.02594350452663164,0.0043362580741124045,0.0,0.012462841803847092,0.03709417376157327,0.09008400419391054,0.07174875539594695,0.032134682246860384,0.028796394640895537,0.03281991247965327,0.032119552089709416,0.03947737746806751,0.05618608318524197,0.04857007094751608,0.024928444250754196,0.02769296819974347,0.02762059706047501,0.03915105319761777,0.03725153002850857,0.0305948033350437,0.058477869261978045,0.17110764513695254,0.14159912696372678,0.23239856152491783,1.0,0.15641825717868554,0.13627772547797457,0.13175791347073276,0.10743370723026938,0.05121404172462665,0.026016808601561407,0.022220030103459475,0.03816939684366825,0.0386944787673204,0.038536603534377205,0.037818199648074355,0.047610120555159265,0.027275678225978477,0.029228368051336696,0.03276506479392014,0.03802082288381787,0.004330082587179718,0.00736407126497964,0.018280443027476737,0.03580897453394291,0.04208562713867415,0.019177135473695144,0.036370555275255935,0.014531010412506273,0.08488333594068419,0.0782340077976937,0.11751851447931513,0.09746075729122063,0.08168804942173613,0.040213963062307526,0.04729438575778342,0.05013175978428545,0.09204439159513246,0.054611866521366265,0.09186306233762317,0.04951606467078547,0.034693630251165807,0.026882593319051094,0.021091573728967257,0.014108048153509998,0.04689210055483123,0.033309593316167174,0.04509625056778365,0.02167894718064182,0.008221647957361154,0.015313815605149429,0.02136806662968228,0.07824930188332288,0.04352848613261784,0.03888107301827659,0.031999557904251415,0.03741534083030973,0.01934502096057393,0.10232770443979877,0.03791897269760538,0.0346630248354191,0.026279765962560393,0.02526211683229156,0.0015815169766338173,0.02151155361223304,0.02172669687012762,0.04181121761688533,0.03892549610146706
ap33e,0.004435061088473277,0.016106219382575115,0.016032815571529677,0.016265271697094328,0.010956028288373412,0.027967659790868283,0.0,0.004711635624888099,0.016517205311972837,0.015802035169890375,0.013562514270538764,0.016002536750874593,0.015860162904339746,0.01491361518524126,0.012263938476788869,0.013636564001631235,0.007474396947624284,0.021914224147875278,0.0023166602748437596,0.021943672641198543,0.01047351311492106,0.015683686679755646,0.01833098194061492,0.0,0.009180423748589217,0.00848421201429012,0.025144864278125314,0.030422081017523087,0.030383569901700342,0.012901755209281537,0.004945199581784263,0.02105028194813648,0.046509048408408825,0.03772994305033934,0.022324889387747054,0.03151164186298972,0.014043494207454123,0.02160295164505855,0.022089115453307315,0.017470704499871682,0.012082287702624326,0.0016793715702887752,0.01534965959074052,0.01734634194653385,0.008753674668412844,0.006453619554109095,0.011561683395021305,0.00990276479699064,0.015284224502247768,0.02136072694962806,0.010849365600370494,0.009141624796494574,0.005279647626603389,0.021479261697517984,0.0992035859308965,0.04905558761707411,0.029386076645431643,0.02291368586580858,0.01985377562326061,0.03132385946533583,0.04659209689488822,0.04949347906558822,0.04678738750901491,0.04368460629706037,0.04354913269586911,0.04095321623556846,0.057435546959260626,0.027684424080211028,0.02523604339676241,0.046622821928338685,0.22350639303615683,0.13594417645658233,0.17751503275052366,0.15641825717868554,1.0,0.11364007773767047,0.15161955493735682,0.1221743534875989,0.04068521249282142,0.017929439792894013,0.011721978741746015,0.027083721780157593,0.024366080553249285,0.02301371809589415,0.025273767364633198,0.03549439140963292,0.019048358674462633,0.021095407326323163,0.026130627968337962,0.03495642809231425,0.006733840826873288,0.01301384845481572,0.016509569722076844,0.011384642072704284,0.02080830229174448,0.012692246736470016,0.0224236935699832,0.007066589533420031,0.06728640406051704,0.07601302246384045,0.08254290816614358,0.07198331114567807,0.06623970878240994,0.04434688458632365,0.028132940726011066,0.023394735851217225,0.06782463931151089,0.04074505661353014,0.05275958411539316,0.03328985272951136,0.03979252061820547,0.004957438043221866,0.015575960692451991,0.0,0.023679158802617634,0.021572948929999915,0.02623925919999068,0.007146564636220102,0.014349007402706483,0.008287722497620607,0.010992202489474513,0.0751372271270408,0.022468323248901256,0.023414128696748897,0.03221300995740589,0.019942876382916693,0.0,0.0631102251315969,0.008274399134375821,0.017637889803630204,0.03407662201170558,0.02382687398001684,0.0268007640694985,0.013300083412405477,0.03997991030899166,0.023174582794596867,0.023434614309482533
ap33f,0.046529002503682734,0.06313438724408123,0.08152687608184299,0.06308462166067973,0.04505208263402654,0.04161133507524584,0.014937361964636183,0.007323556707035004,0.013546572084364722,0.012333789996814276,0.018072725480150608,0.016863678255367897,0.01604625222506517,0.08350628619971316,0.03903155152648944,0.0361257164218211,0.025871087831102518,0.05091600329213984,0.024529489747028337,0.049416480559648625,0.03230307479307178,0.0577695155269766,0.057126788070964295,0.013869951733107753,0.020713630793273423,0.025399269746801657,0.05207160272178611,0.0640498750945072,0.05239228800047943,0.04245218204075603,0.06001621321237518,0.061335381772110856,0.035332579902449444,0.06387579082911739,0.055770389747036804,0.012125880936291166,0.03094871862283982,0.06575326383434936,0.06794628734106363,0.0989119501502316,0.06490780038072562,0.03305346814810348,0.05835237137935585,0.04660411531098872,0.0013686662540863456,0.025670478286123934,0.05729482838001634,0.04328702956041513,0.010635132336938842,0.03556420815783059,0.01161437593478826,0.01023073706851738,0.04670008289408713,0.11586773123002302,0.10026504281140897,0.14773005482961454,0.086553962694306,0.06534558429308449,0.04096514049350039,0.08698036318280947,0.07676038297185432,0.1309776614878287,0.06388558917620611,0.06142888426728767,0.06063126425985285,0.06402539939112584,0.052410731804645005,0.0840052519724093,0.08318423414487214,0.05726993853993846,0.136151413136472,0.1519221967405482,0.12337747977064162,0.13627772547797457,0.11364007773767047,1.0,0.09373812605354515,0.10307024636382559,0.03942652696615943,0.08862758253464074,0.08172682501882482,0.08389589300784282,0.08331647608987262,0.11677406839628143,0.09917042045157448,0.0812893516701909,0.08364141260500123,0.10934126165849639,0.09641684217512804,0.008126413754427065,0.008399027169878562,0.0,0.01125930282190444,0.007905838816245259,0.0,0.016895899567405417,0.02608658845632935,0.012821307714411031,0.05097510944213478,0.044103099300902775,0.08224792012984224,0.1041938648527597,0.052567996938788226,0.028347475298198425,0.05456563627423921,0.03319036541017028,0.09445182120600804,0.08773832837843941,0.08046564894582153,0.05227494631861693,0.040100597397783315,0.01787859124269728,0.05228441183431373,0.010324284513412604,0.06012452652050843,0.0068039704062826814,0.0061680772871006056,0.004963957439656665,0.007365737611956616,0.05389334139454813,0.03582552165804815,0.08297805199491284,0.056545027277024186,0.08774915715722426,0.055567455636065514,0.08624538935372121,0.0,0.041334439422014604,0.02586621153305006,0.003072629386231367,0.05291888987081806,0.041137892928385995,0.0223863622269231,0.04278134820032998,0.05002513157067393,0.0009530796648364628,0.0958850912741135
